"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Aythya valisineria",0.454802829523354,0.912087912087912,0.91008991008991,0.91008991008991,0.906093906093906,0.922077922077922,0.938061938061938,0.938061938061938,0.91008991008991,0.0889110889110889,0.0739260739260739,0.0739260739260739,0.0959040959040959,0.0649350649350649,0.048951048951049,0.048951048951049,0.0739260739260739,0.966255691237702,0.0337443087622977,0.338827860006868,0.966255691237702,0.0337443087622977,0.328812353653395,3.55192461867773,-0.410335579359913,2.00659352227749,-0.688303852850311,1.57013201947123,0.646250253132115,0.316595616647776,0.0225688379143927,0.0145852923057162,0
"Baeolophus bicolor",0.846616519584908,0.995004995004995,0.987012987012987,0.987012987012987,0.974025974025974,0.995004995004995,1,1,0.977022977022977,0.00599400599400599,0.013986013986014,0.013986013986014,0.027972027972028,0.004995004995005,0.000999000999000999,0.000999000999000999,0.018981018981019,0.980715082641681,0.0192849173583188,0.0106306219516437,0.985864740673008,0.0141352593269925,0.0106306219516437,-0.271904442902246,-0.451046150770993,-0.65334813176218,-0.738879757190193,0.477857167734624,0.970488431835409,0.0104277490856216,0.0139147948921219,0,0.00516902418684743
"Baeolophus ridgwayi",0.786438900174029,0.994005994005994,0.993006993006993,0.993006993006993,0.993006993006993,0.993006993006993,0.99000999000999,0.99000999000999,0.991008991008991,0.00799200799200799,0.014985014985015,0.014985014985015,0.013986013986014,0.00599400599400599,0.00899100899100899,0.00899100899100899,0.00799200799200799,0.906481687167016,0.0935183128329843,0.0074921487420184,0.906481687167016,0.0935183128329843,0.0074921487420184,0.375297838298639,-0.647002115447532,0.314272386502428,-1.07032790280497,0.427701797995668,0.900321004246331,0.00679625745108951,0.0928827383025798,0,0
"Bartramia longicauda",0.790660196791465,0.987012987012987,0.963036963036963,0.963036963036963,0.977022977022977,0.986013986013986,0.971028971028971,0.971028971028971,0.988011988011988,0.018981018981019,0.035964035964036,0.035964035964036,0.025974025974026,0.014985014985015,0.025974025974026,0.025974025974026,0.013986013986014,0.977399963180297,0.0226000368197026,0.0875108426181855,0.977399963180297,0.0226000368197026,0.0795279964120493,-2.61366375102034,0.523889073118405,-1.92364512338154,-0.213906288141767,1.01018201408734,0.893634252419937,0.0772092375901865,0.0206631550735105,0.00849335491636587,0
"Bombycilla cedrorum",0.813907545466946,1,0.922077922077922,0.922077922077922,1,1,0.94005994005994,0.94005994005994,1,0.000999000999000999,0.0899100899100899,0.0899100899100899,0.000999000999000999,0.002997002997003,0.0599400599400599,0.0599400599400599,0.000999000999000999,0.983802928093239,0.016197071906761,0.0175227638323598,0.985094068917357,0.0149059310826426,0.0126924776536231,-0.128352354691553,-1.13196559542077,0.026465834488374,-1.4186747592812,0.32583863543555,0.96683838734761,0.0124293336658781,0.0146296956042944,0.00481450680378642,0.00128807657843068
"Bonasa umbellus",0.790973942852317,0.993006993006993,0.985014985014985,0.985014985014985,1,0.996003996003996,0.978021978021978,0.978021978021978,1,0.004995004995005,0.027972027972028,0.027972027972028,0.000999000999000999,0.00699300699300699,0.027972027972028,0.027972027972028,0.000999000999000999,0.985457660375836,0.0145423396241636,0.0493847487741559,0.985457660375836,0.0145423396241636,0.0372568518883479,-1.93320168483797,1.84204680108862,-1.31265894503248,1.81871095079267,0.620981363516113,0.937464339957763,0.0362785963555501,0.0138341050715551,0.0124229586151317,0
"Botaurus lentiginosus",0.497168293542304,0.987012987012987,0.944055944055944,0.944055944055944,0.999000999000999,0.988011988011988,0.955044955044955,0.955044955044955,1,0.017982017982018,0.0609390609390609,0.0609390609390609,0.001998001998002,0.011988011988012,0.0619380619380619,0.0619380619380619,0.000999000999000999,0.98587392093064,0.0141260790693595,0.112392110225776,0.986328197090605,0.0136718029093946,0.077799672205866,-2.13830316677863,2.03977671969048,-1.99790219687586,1.83183437885165,0.250903267143274,0.876460992456073,0.0739409603956814,0.012148899303475,0.0370396895146891,0.000409458330081752
"Branta canadensis",0.845139952162193,1,0.953046953046953,0.953046953046953,0.997002997002997,1,0.96003996003996,0.96003996003996,1,0.001998001998002,0.0539460539460539,0.0539460539460539,0.00599400599400599,0.001998001998002,0.042957042957043,0.042957042957043,0.000999000999000999,0.982022409374042,0.0179775906259576,0.00359481399871947,0.982255226374795,0.0177447736252046,0.00152895825278688,0.393877020354436,-1.08336416950763,0.114229963542771,-0.9741998349346,0.300198814664882,0.978555461687455,0.00149846153408574,0.0176779361219971,0.0020319545271901,0.000236186129271575
"Bubo virginianus",0.751423460250008,0.994005994005994,0.989010989010989,0.989010989010989,0.995004995004995,0.998001998001998,1,1,1,0.00599400599400599,0.00799200799200799,0.00799200799200799,0.00599400599400599,0.002997002997003,0.003996003996004,0.003996003996004,0.000999000999000999,0.999663734177091,0.000336265822909384,0.0260821607992083,1,0,0.0205496050780585,-0.49534809489792,-0.0675062396267043,-0.240472345330569,1.38883619232552,1.47847723243276,0.973598882904377,0.0204268359600982,0,0.00564678297954444,0.00032749815598042
"Bubulcus ibis",0.788504056799321,0.991008991008991,0.975024975024975,0.975024975024975,0.994005994005994,0.991008991008991,1,1,0.998001998001998,0.010989010989011,0.02997002997003,0.02997002997003,0.004995004995005,0.00799200799200799,0.000999000999000999,0.000999000999000999,0.003996003996004,0.947206632824894,0.0527933671751056,0.0208161201846943,0.981346140745506,0.0186538592544935,0.0191504489159232,-3.92010166784861,0.767460993692738,-4.55560822539455,0.994110734654812,0.674713783586833,0.928509854477012,0.0181285504147304,0.0176495238761183,0.0016103087739158,0.0341017624582234
"Buteo jamaicensis",0.879987384415858,0.999000999000999,0.983016983016983,0.983016983016983,1,1,0.992007992007992,0.992007992007992,1,0.001998001998002,0.017982017982018,0.017982017982018,0.001998001998002,0.001998001998002,0.00799200799200799,0.00799200799200799,0.000999000999000999,0.997701980734243,0.00229801926575732,0.00543348667662019,0.998108553385097,0.00189144661490281,0.00203561929303041,-0.38136054658313,-0.372086898010628,-0.125745819622392,-0.246735672043156,0.284696010668855,0.99229337034479,0.00202405172776716,0.00188042666297541,0.00339701638063988,0.0004051348838278
"Buteo lineatus",0.848706131060067,0.995004995004995,0.922077922077922,0.922077922077922,0.999000999000999,0.993006993006993,0.949050949050949,0.949050949050949,1,0.00599400599400599,0.0789210789210789,0.0789210789210789,0.002997002997003,0.001998001998002,0.045954045954046,0.045954045954046,0.000999000999000999,0.983966779274388,0.0160332207256117,0.016783328664082,0.98564942411124,0.0143505758887604,0.0157365054547177,-2.61608744946341,0.601641084454932,-1.85654294586156,0.731906827263516,0.770634165282893,0.967712944086145,0.0154718935606241,0.014089429469475,0.00104678931628087,0.0016789435674749
"Buteo platypterus",0.81522008000806,0.999000999000999,0.98001998001998,0.98001998001998,0.996003996003996,1,1,1,1,0.001998001998002,0.022977022977023,0.022977022977023,0.004995004995005,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.981281164733069,0.0187188352669306,0.00569745578912913,0.988805066171878,0.0111949338281222,0.00469845938563607,0.506922149473854,0.961984182450529,0.740535723863486,1.16150167795847,0.307217403727166,0.975794426898665,0.00460637334157387,0.011047631543063,0.000985029032787029,0.0075665391839108
"Buteo regalis",0.73136529501533,0.993006993006993,1,1,0.982017982017982,0.996003996003996,1,1,0.981018981018981,0.004995004995005,0.027972027972028,0.027972027972028,0.015984015984016,0.00699300699300699,0.026973026973027,0.026973026973027,0.015984015984016,1,0,0.161085313046507,1,0,0.161085313046507,0.558151701933676,-1.14413774153629,0.870762147878958,-1.43304248574707,0.425665645949495,0.838914686953493,0.161085313046507,0,0,0
"Buteo swainsoni",0.860105858085722,0.998001998001998,0.924075924075924,0.924075924075924,0.989010989010989,0.995004995004995,0.917082917082917,0.917082917082917,0.981018981018981,0.000999000999000999,0.0639360639360639,0.0639360639360639,0.014985014985015,0.00699300699300699,0.0719280719280719,0.0719280719280719,0.017982017982018,0.980566873720691,0.0194331262793092,0.0214850577906674,0.980772316794247,0.019227683205753,0.0211648185836135,1.06188191949949,-0.748717479890028,0.89598347579296,-1.6641840488287,0.930376984060006,0.959900117035386,0.0207553960269856,0.018818491349602,0.000320939753037413,0.000205055834988963
"Butorides virescens",0.874550466186925,1,1,1,1,1,1,1,1,0.000999000999000999,0.003996003996004,0.003996003996004,0.003996003996004,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.991034835171144,0.00896516482885604,0.00385358437471598,0.994480294458527,0.00551970554147285,0.00320630161682879,-0.983815390174552,-0.696004209928798,-1.07957936131574,-0.870454581901102,0.199006709560271,0.987249906344151,0.00317560291167544,0.00547957441613602,0.000643565388638704,0.00345135093939857
"Calamospiza melanocorys",0.763688567264776,0.988011988011988,0.98001998001998,0.98001998001998,0.97002997002997,0.989010989010989,0.982017982017982,0.982017982017982,0.967032967032967,0.010989010989011,0.014985014985015,0.014985014985015,0.023976023976024,0.014985014985015,0.023976023976024,0.023976023976024,0.035964035964036,0.896222101778186,0.103777898221814,0.0604504867004391,0.896222101778186,0.103777898221814,0.0604504867004391,1.18553821897536,1.5979030443148,0.484031781561775,1.673467640498,0.705564518615432,0.847360894090266,0.0545190835965492,0.0981200223131852,0,0
"Calcarius ornatus",0.61526717670637,0.953046953046953,0.935064935064935,0.935064935064935,0.93006993006993,0.951048951048951,0.925074925074925,0.925074925074925,0.929070929070929,0.0589410589410589,0.0909090909090909,0.0909090909090909,0.0979020979020979,0.0549450549450549,0.0779220779220779,0.0779220779220779,0.0759240759240759,0.758518585364378,0.241481414635622,0.197211205309355,0.758518585364378,0.241481414635622,0.197211205309355,0.0102068354041631,2.89098786089768,-1.39117763010621,1.83681472931773,1.75361324456645,0.639379278512165,0.157068408277671,0.203552313210164,0,0
"Callipepla californica",0.707035817440832,0.981018981018981,0.802197802197802,0.802197802197802,0.972027972027972,0.976023976023976,0.793206793206793,0.793206793206793,1,0.010989010989011,0.194805194805195,0.194805194805195,0.014985014985015,0.024975024975025,0.205794205794206,0.205794205794206,0.000999000999000999,0.991937006288696,0.00806299371130402,0.116145714532664,0.991937006288696,0.00806299371130402,0.0763000649972495,-1.4428978176122,-0.0188362823307073,-1.00121213771632,-0.853859893976565,0.944643145230608,0.877549583456479,0.0724879235331322,0.00713319165220026,0.042829301358189,8.67361737988404e-19
"Callipepla gambelii",0.793560578638073,0.998001998001998,0.975024975024975,0.975024975024975,1,0.998001998001998,0.993006993006993,0.993006993006993,1,0.001998001998002,0.014985014985015,0.014985014985015,0.000999000999000999,0.002997002997003,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.932822870964271,0.0671771290357289,0.0134342134030673,0.939105256274386,0.0608947437256138,0.00772699123327755,-3.81821762023407,-0.037202760524432,-4.07358544603288,-0.0698931250500386,0.257451716611155,0.921122416534133,0.00717293000459711,0.0597286759072035,0.00537013127138075,0.00660584628268599
"Callipepla squamata",0.781759998985341,1,0.992007992007992,0.992007992007992,0.996003996003996,0.999000999000999,0.989010989010989,0.989010989010989,0.991008991008991,0.00699300699300699,0.013986013986014,0.013986013986014,0.010989010989011,0.004995004995005,0.00999000999000999,0.00999000999000999,0.00599400599400599,0.954287419062368,0.0457125809376316,0.0842344169866626,0.954287419062368,0.0457125809376316,0.0842344169866626,-0.425321433285697,2.53614979077251,-0.0721816054282357,2.47560974403363,0.358291550665575,0.877281611218301,0.0806945646624256,0.0420238241192735,0,0
"Calypte anna",0.739751118663743,0.997002997002997,0.951048951048951,0.951048951048951,0.992007992007992,1,0.951048951048951,0.951048951048951,1,0.003996003996004,0.046953046953047,0.046953046953047,0.00699300699300699,0.003996003996004,0.048951048951049,0.048951048951049,0.000999000999000999,0.94492006521203,0.0550799347879699,0.10847054187353,0.94492006521203,0.0550799347879699,0.0329792056730364,0.152361854573918,-3.28958215566838,-0.408019021082004,-2.3976658265205,1.05334774125239,0.847487430052482,0.0289026486555197,0.049400530372313,0.0742093909196858,0
"Campylorhynchus brunneicapillus",0.765896850804528,0.994005994005994,0.995004995004995,0.995004995004995,0.998001998001998,0.984015984015984,0.993006993006993,0.993006993006993,0.999000999000999,0.004995004995005,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.00599400599400599,0.003996003996004,0.003996003996004,0.002997002997003,0.987621413223865,0.0123785867761346,0.0762319937393122,0.987621413223865,0.0123785867761346,0.0762319937393122,0.540762254848676,2.28704171177852,0.445403467318892,2.26431829871867,0.0980288317804459,0.913194794942523,0.0753594619201237,0.0114457431373536,0,0
"Cardellina canadensis",0.481780868650266,0.951048951048951,0.93006993006993,0.93006993006993,0.94005994005994,0.962037962037962,0.943056943056943,0.943056943056943,0.984015984015984,0.043956043956044,0.0759240759240759,0.0759240759240759,0.0649350649350649,0.051948051948052,0.0749250749250749,0.0749250749250749,0.016983016983017,0.585050867159926,0.414949132840074,0.26275362935767,0.585050867159926,0.414949132840074,0.149706571450015,0.720518573253923,-2.51072694159241,1.51288390314545,-1.13370455766597,1.58872069976084,0.484108705640366,0.0852344050854478,0.343355593302435,0.0873012959717512,0
"Cardellina pusilla",0.538685913158647,1,0.685314685314685,0.685314685314685,1,1,0.686313686313686,0.686313686313686,1,0.000999000999000999,0.313686313686314,0.313686313686314,0.000999000999000999,0.000999000999000999,0.318681318681319,0.318681318681319,0.000999000999000999,0.950562338035281,0.0494376619647187,0.191030519693007,0.950562338035281,0.0494376619647187,0.00781491165411662,-0.672241746633219,2.5561619309179,-0.722050463843421,1.29472344377448,1.26242146890681,0.776307447517436,0.00611455885604543,0.0403748640519315,0.177203129574587,0
"Cardinalis cardinalis",0.90603332629505,1,0.949050949050949,0.949050949050949,0.976023976023976,1,1,1,0.967032967032967,0.004995004995005,0.044955044955045,0.044955044955045,0.032967032967033,0.002997002997003,0.000999000999000999,0.000999000999000999,0.024975024975025,0.991756488755239,0.00824351124476078,0.00970147296045873,0.998694486304791,0.00130551369520929,0.00914577840286199,-0.643906374445482,-0.628886859896631,-0.909246131956316,-0.936001414315074,0.405862706406424,0.982213541739865,0.00906602323655981,0.00128396947008885,0.000556245055681352,0.00688022049780473
"Cardinalis sinuatus",0.759234245075049,0.99000999000999,0.987012987012987,0.987012987012987,0.987012987012987,0.999000999000999,0.998001998001998,0.998001998001998,0.998001998001998,0.00899100899100899,0.012987012987013,0.012987012987013,0.00999000999000999,0.00899100899100899,0.013986013986014,0.013986013986014,0.012987012987013,0.911497190900214,0.0885028090997864,0.0320766164215892,0.911497190900214,0.0885028090997864,0.0320766164215892,-1.37873202010729,1.83993464004154,-0.615554144771453,1.91123520400815,0.766501297992431,0.88477119612761,0.0293209842437461,0.0859078196286443,0,0
"Cathartes aura",0.867700894529338,0.996003996003996,0.893106893106893,0.893106893106893,1,0.994005994005994,0.983016983016983,0.983016983016983,1,0.00899100899100899,0.125874125874126,0.125874125874126,0.001998001998002,0.00699300699300699,0.022977022977023,0.022977022977023,0.000999000999000999,0.994583332948892,0.00541666705110772,0.00286608698758942,0.996647187570346,0.00335281242965426,0.000174375630647232,0.843873050089168,-0.265495034858608,0.615038491750608,-0.412564966202971,0.272019888603094,0.991748167132479,0.000172966873294574,0.00333633167616189,0.00267763972998187,0.00206489458808218
"Catharus fuscescens",0.82182587311274,1,0.977022977022977,0.977022977022977,1,0.999000999000999,0.994005994005994,0.994005994005994,1,0.002997002997003,0.013986013986014,0.013986013986014,0.001998001998002,0.001998001998002,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.992634051058935,0.00736594894106479,0.0231679132571992,0.994715447325865,0.00528455267413452,0.0196191983016253,0.0555703232381262,-1.78826772435724,-0.406691687970341,-1.94696916928296,0.488745655354611,0.969802291784368,0.0194075031283018,0.00515219835804153,0.00359368169928989,0.00204432502999923
"Catharus guttatus",0.680142949196047,0.997002997002997,0.962037962037962,0.962037962037962,0.999000999000999,0.996003996003996,0.965034965034965,0.965034965034965,1,0.003996003996004,0.050949050949051,0.050949050949051,0.002997002997003,0.003996003996004,0.03996003996004,0.03996003996004,0.000999000999000999,0.994568738682307,0.00543126131769271,0.0816643894774859,0.995104704313795,0.00489529568620531,0.0645224734979566,0.321156449813325,1.97027452988388,-0.379280265585678,2.1064772056808,0.713556417652583,0.913753176512772,0.0630240849672515,0.00449509681126865,0.0182328046034046,0.000494837105302924
"Catharus ustulatus",0.495493145464339,1,0.938061938061938,0.938061938061938,1,1,0.976023976023976,0.976023976023976,1,0.001998001998002,0.0579420579420579,0.0579420579420579,0.001998001998002,0.001998001998002,0.024975024975025,0.024975024975025,0.000999000999000999,0.998970270770102,0.00102972922989832,0.117748568186733,0.999643190418707,0.000356809581292659,0.00463933514825167,0.91104968135971,-1.07154207411494,0.26383110013694,-0.242577689310831,1.05170045314893,0.881449826761409,0.00410840141379671,0.000314622003762653,0.113533181571548,0.00059396824948415
"Catherpes mexicanus",0.793147232857342,0.998001998001998,0.997002997002997,0.997002997002997,0.999000999000999,0.995004995004995,0.995004995004995,0.995004995004995,0.999000999000999,0.003996003996004,0.001998001998002,0.001998001998002,0.000999000999000999,0.00799200799200799,0.00699300699300699,0.00699300699300699,0.003996003996004,0.973436179626531,0.0265638203734686,0.01842369865172,0.973436179626531,0.0265638203734686,0.01842369865172,-0.141542391260791,-1.27681881955899,0.0964617784945703,-0.770742049536926,0.559249212763778,0.95596974004052,0.017943076240204,0.0260871837192764,0,0
"Centronyx henslowii",0.513749403349176,0.909090909090909,0.884115884115884,0.884115884115884,0.871128871128871,0.9000999000999,0.885114885114885,0.885114885114885,0.874125874125874,0.108891108891109,0.115884115884116,0.115884115884116,0.126873126873127,0.0879120879120879,0.120879120879121,0.120879120879121,0.121878121878122,0.778584325850332,0.221415674149668,0.152782672542389,0.778584325850332,0.221415674149668,0.152782672542389,0.662916669884768,-0.689150400415025,1.18111794450328,0.394455784887639,1.20113901187267,0.682725703487736,0.123119126830486,0.194155169681777,0,0
"Certhia americana",0.568267303226222,0.947052947052947,0.863136863136863,0.863136863136863,0.99000999000999,0.946053946053946,0.888111888111888,0.888111888111888,1,0.041958041958042,0.107892107892108,0.107892107892108,0.011988011988012,0.044955044955045,0.0999000999000999,0.0999000999000999,0.000999000999000999,0.930386356406568,0.0696136435934321,0.0559057752089037,0.934597788272798,0.0654022117272024,0.0260908137582218,-0.664589788257884,1.82056195427221,-0.161931344062062,1.96540066942225,0.523109706397882,0.881804195629904,0.023623341235932,0.061707769297319,0.0285938483672158,0.00427084546962891
"Chaetura pelagica",0.881689371740959,1,0.981018981018981,0.981018981018981,0.992007992007992,1,1,1,0.996003996003996,0.000999000999000999,0.018981018981019,0.018981018981019,0.00999000999000999,0.003996003996004,0.000999000999000999,0.000999000999000999,0.004995004995005,0.986708624977545,0.0132913750224555,0.0024043645950915,0.992553425961905,0.00744657403809499,0.00209183319780916,0.671710917857192,0.554012193331122,1.0411692450272,0.779394633972057,0.432777887679728,0.984367675438435,0.00206344937423537,0.00738516092345956,0.000309033727513622,0.00587468053635618
"Chamaea fasciata",0.586666225647284,0.969030969030969,0.94005994005994,0.94005994005994,0.963036963036963,0.974025974025974,0.941058941058941,0.941058941058941,0.996003996003996,0.035964035964036,0.0599400599400599,0.0599400599400599,0.03996003996004,0.038961038961039,0.0719280719280719,0.0719280719280719,0.00899100899100899,0.786858600465244,0.213141399534756,0.267568968684189,0.786858600465244,0.213141399534756,0.184583243843087,-0.907935821268838,-3.50384436054986,0.602723999949982,-2.68103762821194,1.72020464312403,0.611174980313517,0.138349696115755,0.165552858655453,0.0849224649152753,0
"Charadrius vociferus",0.899466904122386,1,0.969030969030969,0.969030969030969,0.996003996003996,1,1,1,1,0.001998001998002,0.028971028971029,0.028971028971029,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.995784733289513,0.00421526671048726,0.00541243901596192,0.997249298099768,0.00275070190023172,0.00254759978761458,-0.368048248117139,-0.570546534549706,-0.0487716145086771,-0.398439340977286,0.36270987696467,0.99041770540272,0.00252963242696737,0.00273185839234539,0.00286011468138922,0.00146068909657807
"Chlidonias niger",0.498992169491485,0.971028971028971,0.976023976023976,0.976023976023976,0.962037962037962,0.962037962037962,0.975024975024975,0.975024975024975,0.958041958041958,0.042957042957043,0.034965034965035,0.034965034965035,0.048951048951049,0.045954045954046,0.02997002997003,0.02997002997003,0.050949050949051,0.922303917910844,0.0776960820891559,0.255840290793546,0.922303917910844,0.0776960820891559,0.239611395421753,3.88778667070258,0.211392163031384,2.45464051242413,-0.441621477050694,1.57490784654898,0.700261056339793,0.22066418126052,0.0589909025220849,0.0200838598776022,6.93889390390723e-18
"Chondestes grammacus",0.885695499868062,1,0.991008991008991,0.991008991008991,1,0.998001998001998,0.993006993006993,0.993006993006993,1,0.001998001998002,0.004995004995005,0.004995004995005,0.001998001998002,0.001998001998002,0.002997002997003,0.002997002997003,0.000999000999000999,0.998768454293029,0.00123154570697105,0.0210831597465286,0.998768454293029,0.00123154570697105,0.0194788403742903,-1.1041424516088,1.13084844434662,-0.72829009795629,1.23226098667699,0.389293585213061,0.977736646231056,0.0194235237792306,0.00120561213566408,0.00163421785404944,2.16840434497101e-19
"Chordeiles minor",0.846116747318429,1,0.976023976023976,0.976023976023976,1,1,1,1,1,0.000999000999000999,0.027972027972028,0.027972027972028,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.992741776539233,0.00725822346076725,0.0161937928122991,0.996501806273932,0.00349819372606761,0.0115913919279908,-1.66951335839395,1.05554561913488,-1.48309133105654,1.5913541432741,0.567312917900553,0.976780330863405,0.0114550233072893,0.00342896199852277,0.00462312113372566,0.00371256269705711
"Cinclus mexicanus",0.455336947532993,0.992007992007992,0.926073926073926,0.926073926073926,0.99000999000999,0.993006993006993,0.91008991008991,0.91008991008991,1,0.00699300699300699,0.0899100899100899,0.0899100899100899,0.00999000999000999,0.010989010989011,0.0919080919080919,0.0919080919080919,0.000999000999000999,0.819917609788247,0.180082390211753,0.198681187029702,0.819917609788247,0.180082390211753,0.00509062265940834,0.676277313252502,4.04860661655524,-0.445730957256354,1.71846063684221,2.58621013180737,0.681395026928059,0.00348647328398903,0.149658018882284,0.165460480905667,0
"Circus hudsonius",0.786530071615497,0.998001998001998,0.972027972027972,0.972027972027972,0.999000999000999,0.997002997002997,0.972027972027972,0.972027972027972,1,0.001998001998002,0.018981018981019,0.018981018981019,0.000999000999000999,0.002997002997003,0.025974025974026,0.025974025974026,0.000999000999000999,0.987673431026908,0.0123265689730919,0.033120186950261,0.987716656284841,0.0122833437151592,0.0260873550384817,2.6311480861129,-0.337953611709492,2.69431069835083,0.968479395853521,1.30795898973739,0.955351532508291,0.0255901745849969,0.0118808477795066,0.00713511446627556,4.2330660930413e-05
"Cistothorus palustris",0.581419742475965,0.997002997002997,0.97002997002997,0.97002997002997,0.999000999000999,0.993006993006993,0.991008991008991,0.991008991008991,1,0.00899100899100899,0.042957042957043,0.042957042957043,0.002997002997003,0.003996003996004,0.010989010989011,0.010989010989011,0.000999000999000999,0.985852498596552,0.0141475014034483,0.0498876020643601,0.989810110868292,0.010189889131708,0.0210222167294729,2.01308722618207,-1.26329723511832,1.93174991817507,-0.405219220372172,0.861924380131182,0.937332236410106,0.0201279352382296,0.00964964033375673,0.0290886182071572,0.00380156981075004
"Coccothraustes vespertinus",0.410750238691801,0.897102897102897,0.609390609390609,0.609390609390609,0.937062937062937,0.921078921078921,0.602397602397602,0.602397602397602,1,0.0949050949050949,0.40959040959041,0.40959040959041,0.0649350649350649,0.0999000999000999,0.411588411588412,0.411588411588412,0.000999000999000999,0.969406388043052,0.0305936119569476,0.16226935767066,0.969406388043052,0.0305936119569476,0.0831988788788498,0.335069400318716,1.61088192880765,0.257711225542655,0.0880192950080147,1.52482618308706,0.816153151540905,0.0740651659747156,0.0257570747662263,0.0840246077181533,0
"Coccyzus americanus",0.876446834349898,0.996003996003996,0.961038961038961,0.961038961038961,0.976023976023976,0.996003996003996,1,1,0.976023976023976,0.002997002997003,0.038961038961039,0.038961038961039,0.027972027972028,0.003996003996004,0.000999000999000999,0.000999000999000999,0.026973026973027,0.988186469106889,0.0118135308931108,0.0127864357653324,0.994805518744775,0.00519448125522508,0.0124074592429569,-0.874994758771942,0.31107747769568,-1.17163683579249,0.424081304437195,0.31743721696942,0.975698468431281,0.012258029987951,0.00509471178991158,0.00037926172369758,0.00656952806715838
"Coccyzus erythropthalmus",0.78593592047826,0.992007992007992,0.867132867132867,0.867132867132867,0.99000999000999,0.994005994005994,0.844155844155844,0.844155844155844,0.999000999000999,0.00699300699300699,0.131868131868132,0.131868131868132,0.00899100899100899,0.00699300699300699,0.155844155844156,0.155844155844156,0.004995004995005,0.962137298619822,0.0378627013801779,0.0352816874662646,0.962137298619822,0.0378627013801779,0.0327462600199791,-0.797379735611087,-1.19767711582392,-0.804385122127478,-1.45207230001533,0.254491621040899,0.929433063599577,0.0314658455313144,0.036575701399806,0.00252538946930284,0
"Colaptes auratus auratus",0.858702962086523,1,0.947052947052947,0.947052947052947,0.995004995004995,1,0.996003996003996,0.996003996003996,1,0.000999000999000999,0.0629370629370629,0.0629370629370629,0.00999000999000999,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.982595765172162,0.0174042348278385,0.00511173697295674,0.986562108037417,0.0134378919625827,0.00339744406264591,0.0515894130601812,0.690396026162627,0.41249901599751,0.921364333480335,0.428488156753005,0.977659972440514,0.00333286830227975,0.0133166366098656,0.00169034969498413,0.00400017295235709
"Colaptes auratus cafer",0.54901079721584,1,0.601398601398601,0.601398601398601,1,1,0.559440559440559,0.559440559440559,1,0.000999000999000999,0.452547452547453,0.452547452547453,0.000999000999000999,0.001998001998002,0.397602397602398,0.397602397602398,0.000999000999000999,0.999662967583832,0.000337032416168248,0.0935748693034118,0.999662967583832,0.000337032416168248,0.0218879439041489,0.565871288779343,0.63601738590147,0.76757551026321,0.152220735328609,0.524160082484284,0.9061482139335,0.0202775552676324,0.000305504286796479,0.0732687265120708,0
"Colinus virginianus",0.864857586794709,0.997002997002997,0.963036963036963,0.963036963036963,0.965034965034965,0.998001998001998,1,1,0.962037962037962,0.004995004995005,0.036963036963037,0.036963036963037,0.046953046953047,0.004995004995005,0.000999000999000999,0.000999000999000999,0.037962037962038,0.987690480122839,0.012309519877161,0.0234494416637674,0.99668170573736,0.00331829426263979,0.0226057292966509,-1.27865124823083,0.045776874560846,-1.59364210049439,-0.360597764981934,0.514159104434849,0.964808183029488,0.0223146311191933,0.00321217640482941,0.000852846500419831,0.00881216294606928
"Columbina inca",0.706470065316824,0.988011988011988,0.975024975024975,0.975024975024975,0.994005994005994,0.99000999000999,1,1,0.994005994005994,0.015984015984016,0.032967032967033,0.032967032967033,0.00999000999000999,0.010989010989011,0.000999000999000999,0.000999000999000999,0.00899100899100899,0.849503978572876,0.150496021427124,0.00677002706114709,0.879227239494443,0.120772760505557,0.00677002706114709,1.06446166978788,-1.82046721066719,1.17668774264188,-1.90353028603148,0.139621509507688,0.844613358221036,0.00575703054393704,0.116018114828742,0,0.0336114964062857
