"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Aphelocoma californica",0.715093765809288,0.976023976023976,0.88011988011988,0.88011988011988,0.914085914085914,0.967032967032967,0.884115884115884,0.884115884115884,0.923076923076923,0.035964035964036,0.120879120879121,0.120879120879121,0.0959040959040959,0.025974025974026,0.12987012987013,0.12987012987013,0.0799200799200799,0.850267296446621,0.149732703553379,0.217763266314753,0.850267296446621,0.149732703553379,0.199762738006655,-0.354085247223391,1.46044140586969,-1.80538761285962,0.751793801108346,1.61507274889874,0.687528046511724,0.17162720551832,0.121074200552222,0.0197705474177338,0
"Archilochus colubris",0.758645979639198,0.979020979020979,0.868131868131868,0.868131868131868,0.946053946053946,0.989010989010989,0.999000999000999,0.999000999000999,0.985014985014985,0.014985014985015,0.12987012987013,0.12987012987013,0.050949050949051,0.013986013986014,0.001998001998002,0.001998001998002,0.022977022977023,0.961709823743742,0.0382901762562581,0.0303525562989542,0.980022811318238,0.0199771886817623,0.0220143937120752,0.0238729645167138,0.0682360040184414,-1.043023128062,0.678546124484708,1.22912396262674,0.933604511755295,0.021015378100667,0.0190309789426154,0.00820893810631405,0.0181401930951088
"Ardea alba",0.703659617281529,0.996003996003996,0.959040959040959,0.959040959040959,0.999000999000999,0.994005994005994,1,1,1,0.00699300699300699,0.038961038961039,0.038961038961039,0.002997002997003,0.003996003996004,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.929958790123494,0.070041209876506,0.0114468579482852,0.952409168950094,0.0475908310499062,0.00771902301210429,-2.29660098826246,-0.376803718421753,-2.6508088807615,-0.0527383456764066,0.48008498926877,0.920051336752107,0.00715714359683171,0.0459739460224624,0.00349650415251742,0.0233210694760811
"Ardea herodias",0.726884011017973,1,0.822177822177822,0.822177822177822,0.981018981018981,1,1,1,1,0.000999000999000999,0.197802197802198,0.197802197802198,0.015984015984016,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.987993029063873,0.0120069709361276,0.0353603132591401,0.997758303028551,0.00224169697144896,0.0304076436729273,0.992660511954904,0.317016749871305,-0.344820340631644,0.752581284348693,1.40661703911553,0.953462097702942,0.0299017783436535,0.00214217520448026,0.0050488036393475,0.00944514510957672
"Athene cunicularia",0.420662169952387,0.938061938061938,1,1,0.992007992007992,0.943056943056943,1,1,1,0.0669330669330669,0.207792207792208,0.207792207792208,0.013986013986014,0.0619380619380619,0.217782217782218,0.217782217782218,0.000999000999000999,1,0,0.481867686735127,1,0,0.465198395903752,-0.791544010928306,0.768989900521792,-1.13828236854254,0.701385828549011,0.353267319728724,0.518132313264873,0.450698575229666,0,0.0311691115054618,0
"Baeolophus bicolor",0.748633270190992,0.96003996003996,0.887112887112887,0.887112887112887,0.894105894105894,0.97002997002997,0.992007992007992,0.992007992007992,0.916083916083916,0.031968031968032,0.0889110889110889,0.0889110889110889,0.0909090909090909,0.025974025974026,0.00999000999000999,0.00999000999000999,0.0839160839160839,0.945468928180388,0.0545310718196119,0.0150174024001663,0.965781147278368,0.0342188527216317,0.0150174024001663,-0.121135684158071,0.0839296693579228,-1.31679979643114,-0.796719543000926,1.48497666803422,0.932033697249741,0.0142101242359213,0.0330231377032608,0,0.0207330408110765
"Bartramia longicauda",0.790917994962866,0.974025974025974,0.825174825174825,0.825174825174825,0.953046953046953,0.98001998001998,0.81018981018981,0.81018981018981,0.962037962037962,0.027972027972028,0.186813186813187,0.186813186813187,0.0579420579420579,0.023976023976024,0.148851148851149,0.148851148851149,0.041958041958042,0.983934680510841,0.0160653194891593,0.0714940948444157,0.983934680510841,0.0160653194891593,0.0673094403851787,2.22748522649775,-0.269820702828847,1.57723574632093,-0.829730600529443,0.858092932037849,0.914639693862762,0.0660067643156999,0.0149338967214198,0.00441964510011791,0
"Bombycilla cedrorum",0.657297081021994,0.94005994005994,0.737262737262737,0.737262737262737,0.914085914085914,0.935064935064935,0.775224775224775,0.775224775224775,0.935064935064935,0.0809190809190809,0.278721278721279,0.278721278721279,0.112887112887113,0.0559440559440559,0.228771228771229,0.228771228771229,0.0579420579420579,0.898023887415527,0.101976112584472,0.0140086697276248,0.910677593407741,0.0893224065922591,0.0110621147013638,-1.41527699557706,0.918162942355049,0.0330973782264132,1.12919138319858,1.46366708288991,0.886710477339016,0.00991861385132714,0.0869716289934344,0.00267950323113785,0.0137197765850843
"Bonasa umbellus",0.705943786707133,0.999000999000999,0.999000999000999,0.999000999000999,0.993006993006993,0.999000999000999,1,1,1,0.002997002997003,0.002997002997003,0.002997002997003,0.00899100899100899,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.994650911968102,0.00534908803189769,0.105415014018684,0.99506469463854,0.00493530536146068,0.0874499349872207,-1.10537246831575,-1.24145577396537,-2.65671408556832,-1.16099859538798,1.55342659015624,0.890301790340056,0.0853178764314195,0.0044157040470413,0.0195924196055818,0.000372209575902015
"Botaurus lentiginosus",0.791187290366211,0.998001998001998,0.973026973026973,0.973026973026973,1,1,0.968031968031968,0.968031968031968,1,0.000999000999000999,0.034965034965035,0.034965034965035,0.000999000999000999,0.001998001998002,0.027972027972028,0.027972027972028,0.000999000999000999,0.951743230165899,0.0482567698341006,0.0128977949219569,0.952478675006769,0.0475213249932308,0.000801287713554878,3.3829971022358,0.289990520531784,2.75605842808204,-0.43560971125805,0.958930548852799,0.940052935678,0.000753856923740747,0.0469013766285921,0.0115291771104095,0.000762653659258108
"Branta canadensis",0.558560848041157,0.993006993006993,0.726273726273726,0.726273726273726,0.996003996003996,0.986013986013986,0.749250749250749,0.749250749250749,0.999000999000999,0.010989010989011,0.242757242757243,0.242757242757243,0.004995004995005,0.010989010989011,0.237762237762238,0.237762237762238,0.003996003996004,0.822954715168694,0.177045284831306,0.00989730289677723,0.832525377363583,0.167474622636417,0.00989730289677723,1.48478360032572,0.430734845582038,-0.0997674373807716,0.74556414534151,1.61552452135019,0.816239956532471,0.00815932944116797,0.164198572701696,0,0.0114021413246655
"Bubo virginianus",0.710729881011143,0.988011988011988,0.918081918081918,0.918081918081918,0.987012987012987,0.99000999000999,1,1,0.995004995004995,0.011988011988012,0.108891108891109,0.108891108891109,0.010989010989011,0.00799200799200799,0.000999000999000999,0.000999000999000999,0.004995004995005,0.932104135597507,0.0678958644024934,0.0038326900207039,0.955378765783849,0.0446212342161506,0.0030394978244154,0.670815978065593,-0.424179510405791,-0.134689913863101,-1.04197839803444,1.01514294928696,0.928773358313188,0.00283161127828786,0.0433786211702237,0.00074178482319291,0.0242746244151072
"Bubulcus ibis",0.696638629770178,0.974025974025974,0.962037962037962,0.962037962037962,0.973026973026973,0.98001998001998,0.998001998001998,0.998001998001998,0.974025974025974,0.015984015984016,0.027972027972028,0.027972027972028,0.01998001998002,0.012987012987013,0.004995004995005,0.004995004995005,0.018981018981019,0.866025110445985,0.133974889554015,0.0560109052488158,0.887489004237457,0.112510995762543,0.0543694923786788,-3.80125899585232,-0.805128431498051,-4.51091620924877,-1.0367696713916,0.746505877100128,0.823699345102755,0.0473590000586368,0.104424092111534,0.00151460052487683,0.0230029622021981
"Buteo jamaicensis",0.835407400227708,0.999000999000999,0.795204795204795,0.795204795204795,0.995004995004995,0.999000999000999,1,1,0.998001998001998,0.002997002997003,0.227772227772228,0.227772227772228,0.00699300699300699,0.003996003996004,0.000999000999000999,0.000999000999000999,0.001998001998002,0.975415727231168,0.0245842727688324,0.00554013405391952,0.98910125669951,0.0108987433004897,0.00421689111895589,0.512750481848214,-0.0333334472378791,-0.268119310004709,0.369067123131444,0.878455377843396,0.970143927108656,0.00410831563002762,0.0106898556183903,0.00129635437409028,0.0137615472688353
"Buteo lineatus",0.72980732709628,0.996003996003996,0.967032967032967,0.967032967032967,0.981018981018981,0.992007992007992,1,1,0.977022977022977,0.00599400599400599,0.030969030969031,0.030969030969031,0.018981018981019,0.00599400599400599,0.000999000999000999,0.000999000999000999,0.013986013986014,0.922485544754684,0.077514455245316,0.00737732510487781,0.941239791803064,0.0587602081969358,0.00737732510487781,-2.31325044030638,0.4352639729953,-1.96329707701,1.16147529592126,0.806132893528307,0.916203999635927,0.00680936970175272,0.0571972607175287,0,0.019789369944792
"Buteo platypterus",0.701779256869733,0.987012987012987,0.878121878121878,0.878121878121878,0.97002997002997,0.985014985014985,1,1,1,0.00899100899100899,0.120879120879121,0.120879120879121,0.022977022977023,0.010989010989011,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.920356914403266,0.0796430855967341,0.0339185814971254,0.982831610729169,0.0171683892708313,0.0119233841745809,0.504849810130233,0.790230487248539,-0.816420562011544,1.36320228605779,1.44015696315727,0.891548124103535,0.010758549107989,0.0155738226988171,0.0205432098606057,0.0615762942290529
