"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","centroid_dist","centroid_NS_shift","centroid_EW_shift","n_routes_hist","n_routes_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","range_stability_NA","range_expansion_NA","range_unfilling_NA","range_stability_A","range_expansion_A","range_unfilling_A","range_stability_std","range_unfilling_std","range_expansion_std"
"Tyrannus verticalis",-758720.186483132,335773.897885562,-820676.549871699,310819.034121078,66793.2346112999,-24954.8637644846,-61956.363388567,108,115,0.899681875473286,1,0.99000999000999,0.99000999000999,1,1,0.989010989010989,0.989010989010989,1,0.000999000999000999,0.004995004995005,0.004995004995005,0.000999000999000999,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.977182498377255,0.0228175016227445,0.0151148679700067,0.977182498377255,0.0228175016227445,0.0151148679700067,0.962744548664754,0.0147750801272816,0.022480371207964
"Vermivora chrysoptera",988666.920824326,661063.567961944,609793.164398413,861597.133071908,428671.242380446,200533.565109964,-378873.756425913,52,21,0.693381618227517,0.999000999000999,0.922077922077922,0.922077922077922,1,0.998001998001998,0.919080919080919,0.919080919080919,1,0.000999000999000999,0.0929070929070929,0.0929070929070929,0.000999000999000999,0.001998001998002,0.0849150849150849,0.0849150849150849,0.000999000999000999,0.968177436806228,0.0318225631937723,0.198688851475491,0.968177436806228,0.0318225631937723,0.198688851475491,0.780747877589501,0.193590092158116,0.0256620302523824
"Vermivora cyanoptera",1242738.14642724,421365.548820587,1118885.65551683,462802.276193212,130600.313476137,41436.7273726247,-123852.490910405,80,70,0.832475516313463,0.997002997002997,0.989010989010989,0.989010989010989,0.997002997002997,0.997002997002997,0.991008991008991,0.991008991008991,0.998001998001998,0.003996003996004,0.013986013986014,0.013986013986014,0.002997002997003,0.001998001998002,0.00799200799200799,0.00799200799200799,0.001998001998002,0.912307421423145,0.0876925785768553,0.0126158330545477,0.912307421423145,0.0876925785768553,0.0126158330545477,0.901795573207799,0.0115222653773304,0.0866821614148704
"Vireo bellii",45003.1261919956,36211.6216313749,-7134.15306295681,-45653.5836459146,97057.7545753128,-81865.2052772895,-52137.2792549524,47,71,0.749003458258624,0.997002997002997,0.997002997002997,0.997002997002997,1,1,0.996003996003996,0.996003996003996,1,0.002997002997003,0.00599400599400599,0.00599400599400599,0.001998001998002,0.002997002997003,0.001998001998002,0.001998001998002,0.001998001998002,0.927739000327262,0.0722609996727379,0,0.927739000327262,0.0722609996727379,0,0.927739000327262,0,0.0722609996727379
"Vireo cassinii",-2021416.7436624,704452.809677541,-2032852.42954431,757341.477196677,54110.8682571221,52888.6675191368,-11435.6858819148,26,28,0.740196307844861,1,0.997002997002997,0.997002997002997,1,1,0.997002997002997,0.997002997002997,1,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.000999000999000999,0.004995004995005,0.004995004995005,0.001998001998002,0.989371575732176,0.0106284242678244,0.201253000984365,0.989371575732176,0.0106284242678244,0.201253000984365,0.791951563226547,0.199540816967103,0.00850761980634974
"Vireo flavifrons",1049692.31042321,282435.156664507,966449.906792516,248662.378429801,89832.6127411749,-33772.7782347062,-83242.4036306932,207,266,0.878557185611374,0.999000999000999,0.965034965034965,0.965034965034965,1,1,0.965034965034965,0.965034965034965,1,0.001998001998002,0.02997002997003,0.02997002997003,0.000999000999000999,0.001998001998002,0.031968031968032,0.031968031968032,0.000999000999000999,0.952324313729253,0.047675686270747,0,0.952324313729253,0.047675686270747,0,0.952324313729253,0,0.047675686270747
"Vireo gilvus",367584.102120417,573218.275252553,393028.985305917,543403.748981275,39196.276061694,-29814.5262712785,25444.8831855006,295,304,0.93392560573948,0.999000999000999,0.632367632367632,0.632367632367632,1,0.997002997002997,0.622377622377622,0.622377622377622,1,0.003996003996004,0.381618381618382,0.381618381618382,0.002997002997003,0.000999000999000999,0.367632367632368,0.367632367632368,0.000999000999000999,0.998891621172196,0.00110837882780451,0.00258905247374624,0.998891621172196,0.00110837882780451,0.00258905247374624,0.996308297406443,0.00258619024426354,0.00110551234929309
"Vireo griseus",997160.247451775,-52230.6907070013,831063.816808165,-126413.53639495,181909.644788037,-74182.8456879491,-166096.43064361,179,189,0.851027848093557,0.999000999000999,0.945054945054945,0.945054945054945,1,0.997002997002997,0.942057942057942,0.942057942057942,1,0.002997002997003,0.0539460539460539,0.0539460539460539,0.000999000999000999,0.002997002997003,0.0549450549450549,0.0549450549450549,0.000999000999000999,0.975036899696562,0.0249631003034377,0.011597152275829,0.975036899696562,0.0249631003034377,0.011597152275829,0.964008329551619,0.0113109259232907,0.0246807445250898
"Vireo olivaceus",941991.090109794,363880.49117794,900961.215184859,336625.225702835,49257.4880853074,-27255.2654751046,-41029.8749249345,357,385,0.913236661845899,1,0.976023976023976,0.976023976023976,1,1,0.973026973026973,0.973026973026973,1,0.000999000999000999,0.026973026973027,0.026973026973027,0.000999000999000999,0.000999000999000999,0.020979020979021,0.020979020979021,0.000999000999000999,0.994904104841877,0.00509589515812268,0.00971515288137319,0.994904104841877,0.00509589515812268,0.00971515288137319,0.985287238370979,0.00966612402551827,0.00504663760350323
"Vireo solitarius",1381278.78194328,749123.203256356,1396917.08761455,640495.290399099,109747.802055402,-108627.912857256,15638.3056712684,65,91,0.835788820879515,0.998001998001998,0.998001998001998,0.998001998001998,1,0.997002997002997,0.997002997002997,0.997002997002997,1,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.001998001998002,0.002997002997003,0.002997002997003,0.001998001998002,0.975195245807674,0.0248047541923262,0.0665198516315201,0.975195245807674,0.0248047541923262,0.0665198516315201,0.911829929942321,0.0649770557616614,0.0231930142960171
"Xanthocephalus xanthocephalus",-527277.656734156,805302.948908834,-658659.291016664,814812.007775106,131725.305189493,9509.05886627198,-131381.634282509,66,54,0.925430333592858,0.999000999000999,0.998001998001998,0.998001998001998,1,1,0.998001998001998,0.998001998001998,1,0.002997002997003,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.001998001998002,0.002997002997003,0.002997002997003,0.001998001998002,0.997193708730858,0.00280629126914242,0.0263861874709883,0.997193708730858,0.00280629126914242,0.0263861874709883,0.970953465096637,0.026314088631402,0.00273244627196068
"Zonotrichia albicollis",1226495.84766668,918969.603489269,1144260.82994707,943257.431816135,85746.7010687844,24287.8283268659,-82235.0177196076,62,51,0.932764093770676,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.98383268099477,0.0161673190052304,0.0209672461185665,0.98383268099477,0.0161673190052304,0.0209672461185665,0.963531040790141,0.0206352569870937,0.0158337022227652
"Zonotrichia leucophrys",-1756981.84526854,990037.575044297,-1702638.01448828,1028323.96561118,66476.3089116241,38286.3905668864,54343.8307802598,20,17,0.886393452042025,1,1,1,1,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.998149190083529,0.00185080991647116,0.0637552312597862,0.998149190083529,0.00185080991647116,0.0637552312597862,0.934622241954301,0.0636447424496855,0.00173301559601403
